Customer_ID,Recency,Frequency,Monetary,F_Score,M_Score,R_Score,RFM_Segment,Segment_Name
12949,30,22,15526.7,4,5,4,445,Champions
12950,1,3,1843.0,2,4,5,524,New
12951,8,15,3213.7200000000003,4,5,5,545,Champions
12952,5,4,1387.79,2,4,5,524,New
12953,9,2,828.8100000000001,1,3,5,513,New
12954,638,1,162.45,1,1,1,111,Lost
12955,0,11,4757.16,4,5,5,545,Champions
12956,305,4,521.89,2,2,2,222,Lost
12957,9,13,8706.97,4,5,5,545,Champions
12958,399,2,467.34,1,2,2,212,Lost
12959,483,1,150.95,1,1,1,111,Lost
12960,413,4,1322.07,2,4,1,124,Regular
12961,378,1,211.99,1,1,2,211,Lost
12962,6,2,266.39,1,1,5,511,New
12963,7,12,3235.79,4,5,5,545,Champions
12964,436,1,132.24,1,1,1,111,Lost
12965,88,1,769.8100000000001,1,3,3,313,Regular
12966,9,1,160.18,1,1,5,511,New
12967,357,3,2938.52,2,5,2,225,Regular
12968,111,1,135.95,1,1,3,311,Regular
12969,602,1,122.45,1,1,1,111,Lost
12970,6,10,1452.54,4,4,5,544,Champions
12971,3,116,15704.6,4,5,5,545,Champions
12972,413,4,1161.2,2,3,1,123,Regular
12973,413,1,385.55,1,2,1,112,Lost
12974,197,2,408.95,1,2,2,212,Lost
12975,436,6,2100.09,3,4,1,134,At Risk
12976,211,8,3156.38,3,5,2,235,At Risk
12977,155,4,513.88,2,2,3,322,Regular
12978,384,5,2502.82,3,4,2,234,At Risk
12979,728,1,517.7,1,2,1,112,Lost
12980,157,21,16245.78,4,5,3,345,Regular
12981,29,2,372.21999999999997,1,2,4,412,New
12982,242,8,2744.81,3,4,2,234,At Risk
12983,597,1,490.08000000000004,1,2,1,112,Lost
12984,18,1,97.5,1,1,5,511,New
12985,0,2,1239.38,1,4,5,514,New
12986,428,10,2729.84,4,4,1,144,At Risk
12987,73,5,1312.21,3,4,3,334,Regular
12988,291,1,505.82,1,2,2,212,Lost
12989,2,33,13551.75,4,5,5,545,Champions
12990,30,7,955.5,3,3,4,433,Regular
12991,22,3,764.82,2,3,4,423,New
12992,724,1,93.35000000000001,1,1,1,111,Lost
12993,22,8,1259.6299999999999,3,4,4,434,Champions
12994,3,3,974.4200000000001,2,3,5,523,New
12995,84,1,211.32,1,1,3,311,Regular
12996,375,1,355.5,1,2,2,212,Lost
12997,21,8,2110.91,3,4,4,434,Champions
12998,492,3,920.08,2,3,1,123,Regular
12999,195,3,455.88,2,2,2,222,Lost
13000,106,4,1032.5,2,3,3,323,Regular
13001,3,33,24042.65,4,5,5,545,Champions
13002,317,3,414.13,2,2,2,222,Lost
13003,105,3,149.05,2,1,3,321,Regular
13004,11,36,11650.85,4,5,5,545,Champions
13005,173,4,999.68,2,3,3,323,Regular
13006,55,1,81.57,1,1,4,411,New
13007,579,1,175.25,1,1,1,111,Lost
13008,322,3,612.13,2,3,2,223,Regular
13009,672,1,234.0,1,1,1,111,Lost
13010,373,2,330.12,1,2,2,212,Lost
13011,371,1,50.550000000000004,1,1,2,211,Lost
13012,8,11,2957.83,4,5,5,545,Champions
13013,0,29,11097.43,4,5,5,545,Champions
13014,10,11,5381.08,4,5,5,545,Champions
13015,52,11,6579.78,4,5,4,445,Champions
13016,72,3,789.89,2,3,3,323,Regular
13017,6,1,204.0,1,1,5,511,New
13018,15,35,9763.16,4,5,5,545,Champions
13019,378,6,1229.95,3,4,2,234,At Risk
13020,562,2,618.96,1,3,1,113,Regular
13021,3,17,4887.24,4,5,5,545,Champions
13022,429,1,50.3,1,1,1,111,Lost
13023,63,3,1251.03,2,4,3,324,Regular
13024,470,2,555.87,1,2,1,112,Lost
13025,731,1,323.39,1,2,1,112,Lost
13026,0,9,1733.08,4,4,5,544,Champions
13027,113,19,17239.2,4,5,3,345,Regular
13028,22,2,661.3199999999999,1,3,4,413,New
13029,30,5,1927.3,3,4,4,434,Champions
13030,10,2,752.4399999999999,1,3,5,513,New
13031,406,5,3292.84,3,5,2,235,At Risk
13032,51,9,2815.96,4,4,4,444,Champions
13033,356,2,220.55,1,1,2,211,Lost
13034,54,3,756.82,2,3,4,423,New
13035,73,3,1364.2,2,4,3,324,Regular
13036,684,1,307.1,1,2,1,112,Lost
13037,137,12,3914.9500000000003,4,5,3,345,Regular
13038,79,3,908.46,2,3,3,323,Regular
13039,583,4,1010.73,2,3,1,123,Regular
13040,8,2,676.99,1,3,5,513,New
13041,450,4,799.13,2,3,1,123,Regular
13042,597,3,1488.59,2,4,1,124,Regular
13043,272,1,516.42,1,2,2,212,Lost
13044,290,11,4848.05,4,5,2,245,At Risk
13045,98,3,808.92,2,3,3,323,Regular
13046,30,3,949.25,2,3,4,423,New
13047,56,23,8423.58,4,5,4,445,Champions
13048,13,9,4049.13,4,5,5,545,Champions
13049,63,4,1408.24,2,4,3,324,Regular
13050,14,34,11877.29,4,5,5,545,Champions
13051,578,2,155.8,1,1,1,111,Lost
13052,211,7,3118.48,3,5,2,235,At Risk
13053,621,1,127.65,1,1,1,111,Lost
13055,77,4,2321.11,2,4,3,324,Regular
13056,550,1,209.48,1,1,1,111,Lost
13057,529,3,709.59,2,3,1,123,Regular
13058,24,3,271.40000000000003,2,1,4,421,New
13059,249,10,2291.77,4,4,2,244,At Risk
13060,253,1,307.53,1,2,2,212,Lost
13061,71,1,248.61,1,1,3,311,Regular
13062,190,1,346.98,1,2,2,212,Lost
13063,480,1,188.4,1,1,1,111,Lost
13064,12,6,1666.8400000000001,3,4,5,534,Champions
13065,372,5,1055.05,3,3,2,233,At Risk
13066,23,2,470.8,1,2,4,412,New
13067,81,3,508.51,2,2,3,322,Regular
13068,9,2,344.0,1,2,5,512,New
13069,0,38,9284.45,4,5,5,545,Champions
13070,191,4,751.7,2,3,2,223,Regular
13071,611,1,129.22,1,1,1,111,Lost
13072,266,1,177.15,1,1,2,211,Lost
13073,410,2,418.08,1,2,1,112,Lost
13074,510,4,1378.74,2,4,1,124,Regular
13075,129,1,919.61,1,3,3,313,Regular
13076,457,1,135.4,1,1,1,111,Lost
13077,0,11,2740.65,4,4,5,544,Champions
13078,2,57,29018.06,4,5,5,545,Champions
13079,3,6,419.18,3,2,5,532,Regular
13080,178,4,280.73,2,1,3,321,Regular
13081,11,28,56838.37,4,5,5,545,Champions
13082,125,21,7335.75,4,5,3,345,Regular
13083,3,3,395.43,2,2,5,522,New
13084,491,1,122.39999999999999,1,1,1,111,Lost
13085,157,8,2433.28,3,4,3,334,Regular
13086,382,1,439.33000000000004,1,2,2,212,Lost
13087,725,1,313.64,1,2,1,112,Lost
13088,416,1,236.11,1,1,1,111,Lost
13089,2,203,113416.91,4,5,5,545,Champions
13090,8,23,13076.74,4,5,5,545,Champions
13091,27,2,1108.8,1,3,4,413,New
13092,70,12,2140.28,4,4,3,344,Regular
13093,275,55,54144.25,4,5,2,245,At Risk
13094,20,13,2209.44,4,4,4,444,Champions
13095,70,1,74.39999999999999,1,1,3,311,Regular
13096,393,1,419.70000000000005,1,2,2,212,Lost
13097,32,27,13015.36,4,5,4,445,Champions
13098,0,28,28882.44,4,5,5,545,Champions
13099,98,1,207.35999999999999,1,1,3,311,Regular
13101,233,4,695.4,2,3,2,223,Regular
13102,0,37,11380.1,4,5,5,545,Champions
13103,39,3,709.64,2,3,4,423,New
13104,2,9,1709.1,4,4,5,544,Champions
13105,435,1,72.0,1,1,1,111,Lost
13106,132,2,603.46,1,3,3,313,Regular
13107,43,9,5253.07,4,5,4,445,Champions
13108,372,2,748.46,1,3,2,213,Regular
13109,59,3,1134.03,2,3,3,323,Regular
13110,30,12,2957.4700000000003,4,5,4,445,Champions
13111,718,1,321.88000000000005,1,2,1,112,Lost
13112,540,1,20.6,1,1,1,111,Lost
13113,0,37,18230.07,4,5,5,545,Champions
13114,730,1,234.38,1,1,1,111,Lost
13115,11,10,5494.7,4,5,5,545,Champions
13116,137,1,501.14,1,2,3,312,Regular
13117,21,18,2255.66,4,4,4,444,Champions
13118,19,9,2415.41,4,4,4,444,Champions
13119,668,1,134.9,1,1,1,111,Lost
13120,238,1,30.599999999999998,1,1,2,211,Lost
13121,268,1,283.73,1,1,2,211,Lost
13122,93,2,922.39,1,3,3,313,Regular
13123,472,2,506.75,1,2,1,112,Lost
13124,89,4,4641.66,2,5,3,325,Regular
13125,523,1,148.62,1,1,1,111,Lost
13126,4,13,3774.81,4,5,5,545,Champions
13127,77,1,259.17,1,1,3,311,Regular
13128,630,1,263.5,1,1,1,111,Lost
13129,451,2,233.25,1,1,1,111,Lost
13130,93,1,64.0,1,1,3,311,Regular
13131,22,7,3313.77,3,5,4,435,Champions
13132,261,1,77.3,1,1,2,211,Lost
13133,273,3,200.45000000000002,2,1,2,221,Lost
13134,85,6,2475.23,3,4,3,334,Regular
13135,196,2,3371.45,1,5,2,215,Regular
13136,55,13,6274.56,4,5,4,445,Champions
13137,10,16,7586.94,4,5,5,545,Champions
13138,21,7,1274.01,3,4,4,434,Champions
13139,15,8,8202.98,3,5,5,535,Champions
13140,107,5,1054.92,3,3,3,333,Regular
13141,84,17,7656.08,4,5,3,345,Regular
13142,18,1,307.09,1,2,5,512,New
13143,584,1,405.1,1,2,1,112,Lost
13144,332,2,135.35,1,1,2,211,Lost
13145,39,7,1128.52,3,3,4,433,Regular
13146,25,1,228.91,1,1,4,411,New
13147,9,4,712.8000000000001,2,3,5,523,New
13148,28,26,8488.32,4,5,4,445,Champions
13149,13,4,1676.06,2,4,5,524,New
13150,483,3,449.96999999999997,2,2,1,122,Lost
13151,295,3,2454.71,2,4,2,224,Regular
13152,416,7,2146.38,3,4,1,134,At Risk
13153,5,1,486.22,1,2,5,512,New
13154,398,3,1624.84,2,4,2,224,Regular
13155,32,6,1370.48,3,4,4,434,Champions
13156,384,3,1586.54,2,4,2,224,Regular
13157,48,9,5687.36,4,5,4,445,Champions
13158,94,5,1508.18,3,4,3,334,Regular
13159,8,4,1429.35,2,4,5,524,New
13160,21,1,91.8,1,1,4,411,New
13161,312,2,472.13,1,2,2,212,Lost
13162,121,16,9275.49,4,5,3,345,Regular
13163,609,1,17.65,1,1,1,111,Lost
13164,568,2,372.2,1,2,1,112,Lost
13165,45,3,1451.16,2,4,4,424,New
13166,282,2,875.93,1,3,2,213,Regular
13167,18,5,1113.15,3,3,5,533,Regular
13168,35,5,1840.73,3,4,4,434,Champions
13169,63,3,840.08,2,3,3,323,Regular
13170,26,1,108.81,1,1,4,411,New
13171,21,3,468.41,2,2,4,422,New
13172,399,1,69.6,1,1,2,211,Lost
13173,3,11,2389.82,4,4,5,544,Champions
13174,15,11,7972.46,4,5,5,545,Champions
13175,581,2,831.45,1,3,1,113,Regular
13176,45,1,481.49,1,2,4,412,New
13177,64,2,512.2,1,2,3,312,Regular
13178,25,21,14059.19,4,5,4,445,Champions
13179,618,1,572.3100000000001,1,2,1,112,Lost
13180,606,1,86.10000000000001,1,1,1,111,Lost
13181,380,1,359.69,1,2,2,212,Lost
13182,44,1,121.18,1,1,4,411,New
13183,7,15,7036.18,4,5,5,545,Champions
13184,14,10,1667.95,4,4,5,544,Champions
13185,267,1,71.4,1,1,2,211,Lost
13186,39,3,1575.89,2,4,4,424,New
13187,336,4,328.36,2,2,2,222,Lost
13188,10,1,114.60000000000001,1,1,5,511,New
13189,18,2,260.68,1,1,5,511,New
13190,543,3,570.66,2,2,1,122,Lost
13191,657,1,159.21,1,1,1,111,Lost
13192,94,6,2558.58,3,4,3,334,Regular
13193,60,1,112.08,1,1,3,311,Regular
13194,135,2,472.78,1,2,3,312,Regular
13195,413,1,136.73,1,1,1,111,Lost
13196,10,7,3068.84,3,5,5,535,Champions
13197,609,1,373.01000000000005,1,2,1,112,Lost
13198,9,8,4974.2300000000005,3,5,5,535,Champions
13199,3,66,15949.210000000001,4,5,5,545,Champions
13200,18,4,870.09,2,3,5,523,New
13201,501,4,1233.06,2,4,1,124,Regular
13202,393,7,1580.3,3,4,2,234,At Risk
13203,9,10,2648.25,4,4,5,544,Champions
13204,730,1,966.6600000000001,1,3,1,113,Regular
13205,442,1,2803.2,1,4,1,114,Regular
13206,399,13,8308.19,4,5,2,245,At Risk
13207,14,4,535.86,2,2,5,522,New
13208,58,8,1951.82,3,4,4,434,Champions
13209,29,13,8509.51,4,5,4,445,Champions
13210,93,1,353.48,1,2,3,312,Regular
13211,9,10,2618.77,4,4,5,544,Champions
13212,19,3,786.83,2,3,4,423,New
13213,56,11,3851.52,4,5,4,445,Champions
13214,417,7,3264.23,3,5,1,135,At Risk
13215,401,1,81.6,1,1,2,211,Lost
13216,267,1,333.74,1,2,2,212,Lost
13217,121,4,666.48,2,3,3,323,Regular
13218,126,1,62.63999999999999,1,1,3,311,Regular
13219,617,1,76.23,1,1,1,111,Lost
13220,77,5,1336.0900000000001,3,4,3,334,Regular
13221,239,2,844.86,1,3,2,213,Regular
13222,576,1,88.5,1,1,1,111,Lost
13223,199,6,969.1200000000001,3,3,2,233,At Risk
13224,59,2,2152.95,1,4,3,314,Regular
13225,2,16,16260.07,4,5,5,545,Champions
13226,272,2,312.46,1,2,2,212,Lost
13227,201,1,257.7,1,1,2,211,Lost
13228,80,1,358.0,1,2,3,312,Regular
13229,225,1,160.95,1,1,2,211,Lost
13230,3,30,6109.51,4,5,5,545,Champions
13232,12,7,1327.75,3,4,5,534,Champions
13233,73,4,1176.46,2,3,3,323,Regular
13234,672,2,346.5,1,2,1,112,Lost
13235,211,1,1031.07,1,3,2,213,Regular
13236,24,2,744.85,1,3,4,413,New
13237,387,1,643.0,1,3,2,213,Regular
13238,16,6,1006.63,3,3,5,533,Regular
13239,261,5,1594.69,3,4,2,234,At Risk
13240,95,8,1455.39,3,4,3,334,Regular
13241,411,1,112.53,1,1,1,111,Lost
13242,111,7,699.4,3,3,3,333,Regular
13243,202,5,1220.38,3,4,2,234,At Risk
13244,92,1,121.74000000000001,1,1,3,311,Regular
13245,50,2,989.22,1,3,4,413,New
13246,17,11,3351.75,4,5,5,545,Champions
13247,17,4,501.12,2,2,5,522,New
13248,124,2,465.68,1,2,3,312,Regular
13249,91,9,1608.93,4,4,3,344,Regular
13250,460,2,253.09,1,1,1,111,Lost
13251,401,1,252.68,1,1,2,211,Lost
13252,393,2,399.3,1,2,2,212,Lost
13253,156,4,2951.11,2,5,3,325,Regular
13254,375,1,51.410000000000004,1,1,2,211,Lost
13255,8,3,678.76,2,3,5,523,New
13257,435,1,149.75,1,1,1,111,Lost
13258,11,5,1009.43,3,3,5,533,Regular
13259,61,9,1398.79,4,4,3,344,Regular
13260,60,1,557.62,1,2,3,312,Regular
13261,268,2,944.1,1,3,2,213,Regular
13262,262,3,573.45,2,2,2,222,Lost
13263,0,38,8650.98,4,5,5,545,Champions
13264,442,1,722.5600000000001,1,3,1,113,Regular
13265,52,5,2092.66,3,4,4,434,Champions
13266,10,19,6135.04,4,5,5,545,Champions
13267,2,36,9429.81,4,5,5,545,Champions
13268,17,10,3152.71,4,5,5,545,Champions
13269,0,28,8537.32,4,5,5,545,Champions
13270,365,1,590.0,1,2,2,212,Lost
13271,36,1,211.49,1,1,4,411,New
13272,30,2,276.56,1,1,4,411,New
13273,112,1,138.98,1,1,3,311,Regular
13274,408,1,360.85,1,2,2,212,Lost
13275,383,2,238.86,1,1,2,211,Lost
13276,63,5,1891.91,3,4,3,334,Regular
13277,15,7,523.3,3,2,5,532,Regular
13278,40,4,1425.35,2,4,4,424,New
13279,77,1,137.75,1,1,3,311,Regular
13280,121,7,2293.33,3,4,3,334,Regular
13281,438,1,350.85,1,2,1,112,Lost
13282,17,4,1313.19,2,4,5,524,New
13283,59,4,373.36,2,2,3,322,Regular
13284,330,1,201.19,1,1,2,211,Lost
13285,22,6,3364.59,3,5,4,435,Champions
13286,599,1,734.91,1,3,1,113,Regular
13287,602,3,781.59,2,3,1,123,Regular
13288,442,5,927.61,3,3,1,133,At Risk
13289,723,1,307.95,1,2,1,112,Lost
13291,155,11,3270.79,4,5,3,345,Regular
13292,38,5,994.51,3,3,4,433,Regular
13293,391,6,1192.94,3,3,2,233,At Risk
13294,189,3,1689.53,2,4,2,224,Regular
13295,359,4,1101.97,2,3,2,223,Regular
13296,136,6,792.51,3,3,3,333,Regular
13297,7,7,4368.62,3,5,5,535,Champions
13298,0,1,360.0,1,2,5,512,New
13299,267,3,1218.7,2,4,2,224,Regular
13300,168,3,1285.51,2,4,3,324,Regular
13301,103,4,600.19,2,2,3,322,Regular
13302,154,2,159.2,1,1,3,311,Regular
13303,399,1,61.72,1,1,2,211,Lost
13304,350,4,1217.99,2,4,2,224,Regular
13305,3,16,3616.41,4,5,5,545,Champions
13306,429,1,53.65,1,1,1,111,Lost
13307,119,3,273.34,2,1,3,321,Regular
13308,22,4,1670.3700000000001,2,4,4,424,New
13309,6,6,1706.3700000000001,3,4,5,534,Champions
13310,27,5,1541.2,3,4,4,434,Champions
13311,3,2,598.57,1,2,5,512,New
13312,450,1,124.75,1,1,1,111,Lost
13313,21,12,3445.32,4,5,4,445,Champions
13314,1,3,775.94,2,3,5,523,New
13315,688,1,310.26,1,2,1,112,Lost
13316,36,10,12940.82,4,5,4,445,Champions
13317,65,19,6486.09,4,5,3,345,Regular
13318,0,3,640.76,2,3,5,523,New
13319,4,58,21323.22,4,5,5,545,Champions
13320,77,6,2211.6,3,4,3,334,Regular
13321,71,2,567.36,1,2,3,312,Regular
13322,16,1,199.48000000000002,1,1,5,511,New
13323,2,5,787.85,3,3,5,533,Regular
13324,35,18,10513.47,4,5,4,445,Champions
13325,81,1,675.3,1,3,3,313,Regular
13326,431,1,281.76,1,1,1,111,Lost
13327,38,19,9052.87,4,5,4,445,Champions
13328,315,1,1308.48,1,4,2,214,Regular
13329,31,8,4808.77,3,5,4,435,Champions
13330,92,6,2796.1,3,4,3,334,Regular
13331,401,1,262.4,1,1,2,211,Lost
13332,13,1,350.9,1,2,5,512,New
13333,410,3,1015.74,2,3,1,123,Regular
13334,81,5,6201.8,3,5,3,335,Regular
13336,76,1,795.12,1,3,3,313,Regular
13337,545,1,1575.26,1,4,1,114,Regular
13338,157,4,2345.62,2,4,3,324,Regular
13339,200,1,860.12,1,3,2,213,Regular
13340,44,12,22100.56,4,5,4,445,Champions
13341,260,1,775.85,1,3,2,213,Regular
13343,177,1,303.43,1,2,3,312,Regular
13344,67,3,2511.69,2,4,3,324,Regular
13345,287,1,339.5,1,2,2,212,Lost
13346,462,6,299.4,3,2,1,132,Regular
13347,69,1,291.36,1,2,3,312,Regular
13348,63,1,233.76,1,1,3,311,Regular
13349,10,1,197.32,1,1,5,511,New
13350,15,2,879.12,1,3,5,513,New
13351,65,1,323.94,1,2,3,312,Regular
13352,59,1,347.97999999999996,1,2,3,312,Regular
13354,70,1,743.53,1,3,3,313,Regular
13355,121,1,674.7,1,3,3,313,Regular
13356,79,1,768.24,1,3,3,313,Regular
13357,256,5,3795.0099999999998,3,5,2,235,At Risk
13358,268,1,389.03,1,2,2,212,Lost
13359,63,2,943.3100000000001,1,3,3,313,Regular
13360,431,4,1503.65,2,4,1,124,Regular
13361,471,2,1450.5,1,4,1,114,Regular
13362,8,7,5394.07,3,5,5,535,Champions
13363,17,3,1623.86,2,4,5,524,New
13364,70,1,134.95999999999998,1,1,3,311,Regular
13365,33,2,2225.37,1,4,4,414,New
13366,49,1,56.160000000000004,1,1,4,411,New
13367,431,1,460.20000000000005,1,2,1,112,Lost
13368,256,4,1021.5,2,3,2,223,Regular
13369,365,1,258.28000000000003,1,1,2,211,Lost
13370,371,1,754.87,1,3,2,213,Regular
13371,504,2,2297.66,1,4,1,114,Regular
13372,89,1,328.64,1,2,3,312,Regular
13373,60,6,7587.1900000000005,3,5,3,335,Regular
13374,414,2,372.8,1,2,1,112,Lost
13375,88,2,1792.23,1,4,3,314,Regular
13376,98,3,869.76,2,3,3,323,Regular
13377,396,2,1452.88,1,4,2,214,Regular
13379,25,3,572.56,2,2,4,422,New
13380,432,1,62.4,1,1,1,111,Lost
13381,31,12,8224.37,4,5,4,445,Champions
13382,280,5,1387.58,3,4,2,234,At Risk
13383,543,1,305.28000000000003,1,2,1,112,Lost
13384,30,11,6680.83,4,5,4,445,Champions
13385,329,1,534.57,1,2,2,212,Lost
13386,413,2,835.46,1,3,1,113,Regular
13387,416,1,181.84,1,1,1,111,Lost
13388,130,3,1185.65,2,3,3,323,Regular
13389,10,3,797.96,2,3,5,523,New
13390,74,1,544.08,1,2,3,312,Regular
13391,203,1,59.8,1,1,2,211,Lost
13392,676,1,91.14,1,1,1,111,Lost
13393,583,4,1131.45,2,3,1,123,Regular
13394,1,19,6621.7,4,5,5,545,Champions
13395,184,3,1180.23,2,3,3,323,Regular
13396,28,2,1360.99,1,4,4,414,New
13397,72,10,3191.87,4,5,3,345,Regular
13398,191,2,670.34,1,3,2,213,Regular
13399,463,3,275.4,2,1,1,121,Lost
13400,582,1,310.83,1,2,1,112,Lost
13402,126,4,1226.8500000000001,2,4,3,324,Regular
13403,17,3,229.5,2,1,5,521,New
13404,0,2,252.49,1,1,5,511,New
13405,203,5,1198.81,3,3,2,233,At Risk
13406,426,2,568.92,1,2,1,112,Lost
13407,578,3,2244.7,2,4,1,124,Regular
13408,1,106,50174.78,4,5,5,545,Champions
13410,23,9,2201.96,4,4,4,444,Champions
13411,106,1,213.55,1,1,3,311,Regular
13412,619,1,487.34999999999997,1,2,1,112,Lost
13413,639,6,429.44,3,2,1,132,Regular
13414,133,6,2494.14,3,4,3,334,Regular
13415,472,4,784.17,2,3,1,123,Regular
13416,43,3,940.8000000000001,2,3,4,423,New
13417,4,6,1669.49,3,4,5,534,Champions
13418,11,31,11559.66,4,5,5,545,Champions
13419,63,1,221.06,1,1,3,311,Regular
13420,149,2,159.85,1,1,3,311,Regular
13421,39,8,4048.25,3,5,4,435,Champions
13422,63,1,2626.3,1,4,3,314,Regular
13423,428,1,217.03,1,1,1,111,Lost
13424,449,1,572.77,1,2,1,112,Lost
13425,107,5,3390.4300000000003,3,5,3,335,Regular
13426,0,22,8167.38,4,5,5,545,Champions
13427,18,6,1006.53,3,3,5,533,Regular
13428,9,3,478.54,2,2,5,522,New
13429,10,4,1006.8,2,3,5,523,New
13430,18,2,679.45,1,3,5,513,New
13431,66,8,3316.24,3,5,3,335,Regular
13432,570,2,436.55,1,2,1,112,Lost
13433,500,4,658.3199999999999,2,3,1,123,Regular
13434,73,5,1666.8600000000001,3,4,3,334,Regular
13435,4,9,4447.33,4,5,5,545,Champions
13436,1,1,196.89,1,1,5,511,New
13437,13,7,3408.06,3,5,5,535,Champions
13438,546,1,46.5,1,1,1,111,Lost
13439,254,3,986.61,2,3,2,223,Regular
13440,422,7,1295.25,3,4,1,134,At Risk
13441,91,2,720.9,1,3,3,313,Regular
13442,666,3,419.87,2,2,1,122,Lost
13443,448,6,1269.3700000000001,3,4,1,134,At Risk
13444,373,2,619.08,1,3,2,213,Regular
13445,625,1,241.89999999999998,1,1,1,111,Lost
13446,429,11,3881.89,4,5,1,145,At Risk
13447,22,3,1129.14,2,3,4,423,New
13448,16,12,8386.22,4,5,5,545,Champions
13449,23,1,291.88,1,2,4,412,New
13450,26,13,4120.04,4,5,4,445,Champions
13451,25,11,7088.92,4,5,4,445,Champions
13452,258,3,729.8,2,3,2,223,Regular
13453,165,3,781.6899999999999,2,3,3,323,Regular
13454,640,1,219.87,1,1,1,111,Lost
13455,24,6,2212.9900000000002,3,4,4,434,Champions
13456,17,6,1766.72,3,4,5,534,Champions
13457,688,2,148.22,1,1,1,111,Lost
13458,6,16,11959.27,4,5,5,545,Champions
13459,624,2,1160.4099999999999,1,3,1,113,Regular
13460,28,2,183.44,1,1,4,411,New
13461,38,6,4160.0,3,5,4,435,Champions
13462,252,5,1153.85,3,3,2,233,At Risk
13464,57,6,3097.64,3,5,4,435,Champions
13465,445,2,931.12,1,3,1,113,Regular
13466,183,5,1013.35,3,3,3,333,Regular
13467,10,2,1071.91,1,3,5,513,New
13468,1,72,12793.28,4,5,5,545,Champions
13469,652,1,82.4,1,1,1,111,Lost
13470,98,2,165.0,1,1,3,311,Regular
13471,0,4,2501.84,2,4,5,524,New
13472,463,2,592.24,1,2,1,112,Lost
13473,60,8,2657.7599999999998,3,4,3,334,Regular
13474,235,3,646.59,2,3,2,223,Regular
13475,190,4,1431.78,2,4,2,224,Regular
13476,178,5,2061.4700000000003,3,4,3,334,Regular
13477,37,11,2819.17,4,4,4,444,Champions
13478,468,5,2215.78,3,4,1,134,At Risk
13479,200,4,851.37,2,3,2,223,Regular
13480,416,2,627.82,1,3,1,113,Regular
13481,45,11,3830.84,4,5,4,445,Champions
13482,231,2,336.09,1,2,2,212,Lost
13483,65,1,140.34,1,1,3,311,Regular
13484,240,3,790.72,2,3,2,223,Regular
13485,232,11,3015.2200000000003,4,5,2,245,At Risk
13486,77,3,1122.41,2,3,3,323,Regular
13487,57,5,846.87,3,3,4,433,Regular
13488,16,23,14205.96,4,5,5,545,Champions
13489,104,4,449.52,2,2,3,322,Regular
13490,653,1,154.25,1,1,1,111,Lost
13491,51,27,4467.66,4,5,4,445,Champions
13492,135,3,1269.84,2,4,3,324,Regular
13493,274,2,498.63,1,2,2,212,Lost
13494,311,1,316.26000000000005,1,2,2,212,Lost
13495,7,10,4863.31,4,5,5,545,Champions
13496,10,2,653.33,1,3,5,513,New
13497,282,6,1166.83,3,3,2,233,At Risk
13498,729,1,327.38,1,2,1,112,Lost
13499,17,5,1159.11,3,3,5,533,Regular
13500,22,4,1466.3,2,4,4,424,New
13501,287,3,2885.11,2,5,2,225,Regular
13502,16,5,780.5,3,3,5,533,Regular
13503,70,5,1778.04,3,4,3,334,Regular
13504,63,1,295.93,1,2,3,312,Regular
13505,72,4,3633.63,2,5,3,325,Regular
13506,315,5,1338.08,3,4,2,234,At Risk
13507,2,4,2479.16,2,4,5,524,New
13508,243,2,287.05,1,2,2,212,Lost
13509,8,7,1099.72,3,3,5,533,Regular
13510,0,11,4558.29,4,5,5,545,Champions
13511,676,1,282.76,1,1,1,111,Lost
13512,260,4,713.39,2,3,2,223,Regular
13513,126,3,824.59,2,3,3,323,Regular
13514,73,4,815.9000000000001,2,3,3,323,Regular
13515,72,6,1265.82,3,4,3,334,Regular
13516,20,4,1685.26,2,4,4,424,New
13517,59,3,2128.42,2,4,3,324,Regular
13518,85,1,627.16,1,3,3,313,Regular
13519,77,2,343.21,1,2,3,312,Regular
13520,58,11,5446.0,4,5,4,445,Champions
13521,0,3,1070.47,2,3,5,523,New
13522,29,1,125.80000000000001,1,1,4,411,New
13523,32,6,4534.57,3,5,4,435,Champions
13524,40,5,680.1800000000001,3,3,4,433,Regular
13525,14,2,628.78,1,3,5,513,New
13526,737,2,1182.0,1,3,1,113,Regular
13527,33,12,4541.29,4,5,4,445,Champions
13529,78,2,307.76,1,2,3,312,Regular
13530,633,1,402.97999999999996,1,2,1,112,Lost
13531,204,6,1433.07,3,4,2,234,At Risk
13532,33,1,210.31,1,1,4,411,New
13533,182,3,269.09,2,1,3,321,Regular
13534,1,35,7720.9,4,5,5,545,Champions
13535,402,1,89.5,1,1,2,211,Lost
13536,0,7,3444.39,3,5,5,535,Champions
13537,425,2,717.85,1,3,1,113,Regular
13538,42,12,3103.13,4,5,4,445,Champions
13539,85,7,1569.3600000000001,3,4,3,334,Regular
13540,466,3,632.39,2,3,1,123,Regular
13541,426,2,785.25,1,3,1,113,Regular
13542,376,17,3959.4900000000002,4,5,2,245,At Risk
13543,633,2,1439.6100000000001,1,4,1,114,Regular
13544,39,6,790.2,3,3,4,433,Regular
13545,390,2,364.93,1,2,2,212,Lost
13546,11,5,1086.24,3,3,5,533,Regular
13547,407,1,164.53,1,1,2,211,Lost
13548,95,3,901.44,2,3,3,323,Regular
